指标名称,中债国债到期收益率:1年,中债国债到期收益率:3年,中债国债到期收益率:10年
2008-03-20,3.2298 ,3.6998 ,4.0800 
2008-03-21,3.2285 ,3.6988 ,4.0800 
2008-03-24,3.2232 ,3.7119 ,4.0770 
2008-03-25,3.1871 ,3.7004 ,4.0511 
2008-03-26,3.1846 ,3.6986 ,4.0404 
2008-03-27,3.1439 ,3.6914 ,4.0008 
2008-03-28,3.1466 ,3.6734 ,4.0116 
2008-03-31,3.1081 ,3.6443 ,4.0460 
2008-04-01,3.1281 ,3.6454 ,4.0563 
2008-04-02,3.1181 ,3.6350 ,4.0517 
2008-04-03,3.1080 ,3.6285 ,4.0444 
2008-04-07,3.0980 ,3.6357 ,4.0450 
2008-04-08,3.0980 ,3.6143 ,4.0451 
2008-04-09,3.1000 ,3.6150 ,4.0451 
2008-04-10,3.1500 ,3.6000 ,4.0405 
2008-04-11,3.1800 ,3.5850 ,4.0457 
2008-04-14,3.2000 ,3.5800 ,4.0436 
2008-04-15,3.2000 ,3.5800 ,4.0244 
2008-04-16,3.2000 ,3.5800 ,4.0184 
2008-04-17,3.2000 ,3.5800 ,4.0185 
2008-04-18,3.1850 ,3.5700 ,4.0085 
2008-04-21,3.1950 ,3.5900 ,4.0087 
2008-04-22,3.2000 ,3.6221 ,4.0090 
2008-04-23,3.1311 ,3.6204 ,4.0244 
2008-04-24,3.1550 ,3.6255 ,4.0601 
2008-04-25,3.1850 ,3.6412 ,4.0654 
2008-04-28,3.2000 ,3.6310 ,4.0707 
2008-04-29,3.2150 ,3.6414 ,4.0736 
2008-04-30,3.2250 ,3.6690 ,4.0725 
2008-05-04,3.2100 ,3.6367 ,4.0704 
2008-05-05,3.2000 ,3.6816 ,4.0631 
2008-05-06,3.2200 ,3.6741 ,4.0632 
2008-05-07,3.2700 ,3.6967 ,4.1350 
2008-05-08,3.2500 ,3.6594 ,4.1253 
2008-05-09,3.2450 ,3.6602 ,4.1210 
2008-05-12,3.2500 ,3.6552 ,4.1517 
2008-05-13,3.2500 ,3.6545 ,4.1486 
2008-05-14,3.2507 ,3.6597 ,4.1653 
2008-05-15,3.2557 ,3.6599 ,4.1691 
2008-05-16,3.2560 ,3.6733 ,4.1493 
2008-05-19,3.2637 ,3.6836 ,4.1669 
2008-05-20,3.2737 ,3.6981 ,4.1676 
2008-05-21,3.2749 ,3.6896 ,4.1677 
2008-05-22,3.2767 ,3.6897 ,4.1631 
2008-05-23,3.3250 ,3.6904 ,4.1632 
2008-05-26,3.3263 ,3.7091 ,4.1636 
2008-05-27,3.3395 ,3.7108 ,4.1618 
2008-05-28,3.3426 ,3.7118 ,4.1676 
2008-05-29,3.3578 ,3.7071 ,4.1636 
2008-05-30,3.3590 ,3.7030 ,4.1589 
2008-06-02,3.3741 ,3.7068 ,4.1626 
2008-06-03,3.3750 ,3.7062 ,4.1588 
2008-06-04,3.3756 ,3.7136 ,4.1589 
2008-06-05,3.3850 ,3.7175 ,4.1591 
2008-06-06,3.4350 ,3.7090 ,4.1617 
2008-06-10,3.5181 ,3.7482 ,4.2069 
2008-06-11,3.5141 ,3.7860 ,4.3193 
2008-06-12,3.5169 ,3.8025 ,4.3009 
2008-06-13,3.5077 ,3.8000 ,4.3128 
2008-06-16,3.5327 ,3.7782 ,4.3179 
2008-06-17,3.5072 ,3.7853 ,4.3354 
2008-06-18,3.4434 ,3.7967 ,4.3356 
2008-06-19,3.4560 ,3.7945 ,4.3358 
2008-06-20,3.4665 ,3.8383 ,4.4213 
2008-06-23,3.4497 ,3.8476 ,4.4716 
2008-06-24,3.4229 ,3.8212 ,4.4626 
2008-06-25,3.4226 ,3.8236 ,4.4582 
2008-06-26,3.4229 ,3.8789 ,4.5182 
2008-06-27,3.5082 ,3.9139 ,4.5580 
2008-06-30,3.5467 ,3.9450 ,4.5285 
2008-07-01,3.5327 ,3.9413 ,4.5309 
2008-07-02,3.5635 ,3.9157 ,4.5360 
2008-07-03,3.5279 ,3.9597 ,4.5311 
2008-07-04,3.5246 ,3.9770 ,4.5313 
2008-07-07,3.4976 ,3.9727 ,4.5529 
2008-07-08,3.4911 ,3.9801 ,4.5331 
2008-07-09,3.5245 ,3.9474 ,4.5059 
2008-07-10,3.4830 ,3.9291 ,4.4725 
2008-07-11,3.4730 ,3.9216 ,4.4562 
2008-07-14,3.4516 ,3.9506 ,4.4328 
2008-07-15,3.5467 ,3.9380 ,4.4332 
2008-07-16,3.5086 ,3.9286 ,4.4338 
2008-07-17,3.5333 ,3.9294 ,4.4340 
2008-07-18,3.5340 ,3.9552 ,4.4236 
2008-07-21,3.5495 ,3.9274 ,4.4190 
2008-07-22,3.5577 ,3.9238 ,4.4135 
2008-07-23,3.5800 ,3.9242 ,4.4136 
2008-07-24,3.5789 ,3.9208 ,4.4137 
2008-07-25,3.5624 ,3.9230 ,4.4342 
2008-07-28,3.5651 ,3.9236 ,4.4374 
2008-07-29,3.5551 ,3.9260 ,4.4400 
2008-07-30,3.5451 ,3.9282 ,4.4351 
2008-07-31,3.5405 ,3.9285 ,4.4401 
2008-08-01,3.5305 ,3.9624 ,4.4601 
2008-08-04,3.5800 ,3.9537 ,4.4612 
2008-08-05,3.5902 ,3.9503 ,4.4565 
2008-08-06,3.6000 ,3.9488 ,4.4411 
2008-08-07,3.6350 ,3.9471 ,4.5238 
2008-08-08,3.6401 ,3.9474 ,4.4988 
2008-08-11,3.6502 ,3.9507 ,4.5596 
2008-08-12,3.6200 ,3.9497 ,4.5139 
2008-08-13,3.6200 ,3.9361 ,4.5038 
2008-08-14,3.5755 ,3.9311 ,4.4736 
2008-08-15,3.5514 ,3.9135 ,4.4133 
2008-08-18,3.5505 ,3.9045 ,4.4141 
2008-08-19,3.5506 ,3.8952 ,4.4042 
2008-08-20,3.5505 ,3.8916 ,4.3944 
2008-08-21,3.5205 ,3.8780 ,4.3689 
2008-08-22,3.5012 ,3.9025 ,4.3554 
2008-08-25,3.5012 ,3.8231 ,4.3431 
2008-08-26,3.5000 ,3.8167 ,4.3292 
2008-08-27,3.4999 ,3.8086 ,4.3096 
2008-08-28,3.4872 ,3.7858 ,4.2753 
2008-08-29,3.4870 ,3.7681 ,4.2234 
2008-09-01,3.4863 ,3.7010 ,4.1363 
2008-09-02,3.4360 ,3.7050 ,4.1714 
2008-09-03,3.4000 ,3.6977 ,4.1411 
2008-09-04,3.4000 ,3.7066 ,4.1643 
2008-09-05,3.3900 ,3.7107 ,4.1703 
2008-09-08,3.3818 ,3.6771 ,4.1705 
2008-09-09,3.3782 ,3.6487 ,4.1429 
2008-09-10,3.3564 ,3.6096 ,4.1015 
2008-09-11,3.3641 ,3.6086 ,4.0631 
2008-09-12,3.3268 ,3.5893 ,3.9712 
2008-09-16,3.2493 ,3.4000 ,3.8000 
2008-09-17,3.1550 ,3.3081 ,3.7119 
2008-09-18,3.1800 ,3.3668 ,3.7120 
2008-09-19,3.2344 ,3.4000 ,3.6900 
2008-09-22,3.2850 ,3.4609 ,3.7594 
2008-09-23,3.3501 ,3.4566 ,3.7612 
2008-09-24,3.3400 ,3.3872 ,3.7601 
2008-09-25,3.3599 ,3.3876 ,3.7276 
2008-09-26,3.3455 ,3.3871 ,3.7282 
2008-09-27,3.3500 ,3.3870 ,3.7143 
2008-09-28,3.3481 ,3.3919 ,3.7155 
2008-10-06,3.3041 ,3.4128 ,3.6809 
2008-10-07,3.2530 ,3.2825 ,3.5309 
2008-10-08,3.1997 ,3.1285 ,3.3499 
2008-10-09,2.9093 ,2.8788 ,3.1500 
2008-10-10,2.7352 ,2.6513 ,3.0510 
2008-10-13,2.8229 ,2.6811 ,3.1260 
2008-10-14,2.8000 ,2.9046 ,3.1593 
2008-10-15,2.8472 ,2.8196 ,3.1062 
2008-10-16,2.7753 ,2.7935 ,3.1267 
2008-10-17,2.8244 ,2.7971 ,3.1768 
2008-10-20,2.7747 ,2.7653 ,3.1820 
2008-10-21,2.7303 ,2.7449 ,3.1826 
2008-10-22,2.7224 ,2.7757 ,3.1922 
2008-10-23,2.6884 ,2.7501 ,3.1978 
2008-10-24,2.6696 ,2.7510 ,3.1931 
2008-10-27,2.6690 ,2.7214 ,3.1522 
2008-10-28,2.6191 ,2.6826 ,3.1042 
2008-10-29,2.5620 ,2.6538 ,3.0694 
2008-10-30,2.5899 ,2.5813 ,3.0703 
2008-10-31,2.5270 ,2.5605 ,3.0751 
2008-11-03,2.5266 ,2.5454 ,3.0549 
2008-11-04,2.4800 ,2.5272 ,3.0569 
2008-11-05,2.4534 ,2.5150 ,3.0676 
2008-11-06,2.4357 ,2.4634 ,3.0424 
2008-11-07,2.2963 ,2.3428 ,2.9767 
2008-11-10,2.2860 ,2.3071 ,2.9005 
2008-11-11,2.2517 ,2.3032 ,2.9221 
2008-11-12,2.2500 ,2.3025 ,2.8969 
2008-11-13,2.1155 ,2.2212 ,2.8639 
2008-11-14,2.0902 ,2.2430 ,2.9482 
2008-11-17,2.0670 ,2.2519 ,2.9984 
2008-11-18,2.0195 ,2.2577 ,2.9974 
2008-11-19,2.1000 ,2.2772 ,3.0885 
2008-11-20,2.0689 ,2.3067 ,3.0531 
2008-11-21,2.0585 ,2.2767 ,3.0049 
2008-11-24,2.1347 ,2.3086 ,3.0638 
2008-11-25,2.1416 ,2.3089 ,3.1728 
2008-11-26,2.0800 ,2.2400 ,3.1034 
2008-11-27,1.8300 ,1.9686 ,2.9064 
2008-11-28,1.8991 ,1.9838 ,2.9905 
2008-12-01,1.8945 ,2.0666 ,3.0378 
2008-12-02,1.8188 ,1.9856 ,3.0306 
2008-12-03,1.7522 ,1.9770 ,2.9467 
2008-12-04,1.6800 ,1.8366 ,2.9343 
2008-12-05,1.3300 ,1.6540 ,2.9061 
2008-12-08,1.3547 ,1.6378 ,2.9053 
2008-12-09,1.3553 ,1.6117 ,3.0072 
2008-12-10,1.3413 ,1.6004 ,3.0130 
2008-12-11,1.3367 ,1.5749 ,3.0040 
2008-12-12,1.2958 ,1.5807 ,2.9237 
2008-12-15,1.2951 ,1.5760 ,2.9186 
2008-12-16,1.2958 ,1.5156 ,2.9243 
2008-12-17,1.2190 ,1.4212 ,2.8100 
2008-12-18,1.0845 ,1.2966 ,2.7043 
2008-12-19,1.0554 ,1.3066 ,2.7384 
2008-12-22,1.0959 ,1.3696 ,2.7390 
2008-12-23,1.0808 ,1.3864 ,2.6887 
2008-12-24,1.0808 ,1.4128 ,2.7045 
2008-12-25,1.0986 ,1.3817 ,2.7047 
2008-12-26,1.0966 ,1.3191 ,2.7301 
2008-12-29,1.1040 ,1.3043 ,2.7559 
2008-12-30,1.1054 ,1.3128 ,2.7566 
2008-12-31,1.1020 ,1.3230 ,2.7521 
2009-01-04,1.0836 ,1.2796 ,2.7102 
2009-01-05,1.0869 ,1.3067 ,2.7300 
2009-01-06,1.0770 ,1.2843 ,2.6909 
2009-01-07,1.0578 ,1.3116 ,2.6711 
2009-01-08,1.0546 ,1.2437 ,2.6716 
2009-01-09,1.0354 ,1.2489 ,2.6722 
2009-01-12,1.0403 ,1.2529 ,2.7000 
2009-01-13,1.0342 ,1.2541 ,2.8257 
2009-01-14,1.0511 ,1.2600 ,2.8818 
2009-01-15,1.0511 ,1.3600 ,2.9897 
2009-01-16,1.0718 ,1.4500 ,2.9940 
2009-01-19,1.0897 ,1.4456 ,3.0123 
2009-01-20,1.0804 ,1.4997 ,3.0995 
2009-01-21,1.1272 ,1.5528 ,3.1398 
2009-01-22,1.0969 ,1.4470 ,3.0619 
2009-01-23,1.0837 ,1.4897 ,3.0367 
2009-01-24,1.0884 ,1.4432 ,3.0368 
2009-02-01,1.0737 ,1.4549 ,3.0502 
2009-02-02,1.0736 ,1.4988 ,3.1433 
2009-02-03,1.0713 ,1.6138 ,3.1766 
2009-02-04,1.1143 ,1.7912 ,3.2946 
2009-02-05,1.1650 ,1.8520 ,3.4013 
2009-02-06,1.1732 ,1.8415 ,3.2967 
2009-02-09,1.1182 ,1.7564 ,3.2690 
2009-02-10,1.1030 ,1.7929 ,3.3001 
2009-02-11,1.1009 ,1.7902 ,3.2323 
2009-02-12,1.0845 ,1.7146 ,3.1271 
2009-02-13,1.0734 ,1.7236 ,3.1321 
2009-02-16,1.0854 ,1.6950 ,3.1547 
2009-02-17,1.0923 ,1.7440 ,3.1897 
2009-02-18,1.1022 ,1.7372 ,3.1703 
2009-02-19,1.1004 ,1.6984 ,3.1385 
2009-02-20,1.1022 ,1.7021 ,3.1583 
2009-02-23,1.0968 ,1.7162 ,3.1555 
2009-02-24,1.0821 ,1.7160 ,3.1508 
2009-02-25,1.0192 ,1.7189 ,3.1412 
2009-02-26,0.9999 ,1.6837 ,3.1447 
2009-02-27,1.0119 ,1.6935 ,3.1508 
2009-03-02,1.0031 ,1.6868 ,3.1582 
2009-03-03,0.9968 ,1.6879 ,3.1755 
2009-03-04,0.9895 ,1.6913 ,3.2075 
2009-03-05,0.9878 ,1.7287 ,3.2310 
2009-03-06,0.9405 ,1.6587 ,3.2291 
2009-03-09,0.9376 ,1.6417 ,3.2036 
2009-03-10,0.9132 ,1.6325 ,3.1780 
2009-03-11,0.8881 ,1.6335 ,3.1331 
2009-03-12,0.8871 ,1.6350 ,3.1524 
2009-03-13,0.9062 ,1.6370 ,3.1480 
2009-03-16,0.9025 ,1.6381 ,3.1534 
2009-03-17,0.8879 ,1.6464 ,3.1249 
2009-03-18,0.9508 ,1.6557 ,3.1000 
2009-03-19,0.9005 ,1.6300 ,3.0768 
2009-03-20,0.9211 ,1.6208 ,3.0772 
2009-03-23,0.8997 ,1.5849 ,3.0831 
2009-03-24,0.9014 ,1.6046 ,3.1295 
2009-03-25,0.9095 ,1.5945 ,3.1297 
2009-03-26,0.9384 ,1.6006 ,3.1606 
2009-03-27,0.9291 ,1.6077 ,3.1594 
2009-03-30,0.9074 ,1.6177 ,3.1608 
2009-03-31,0.9670 ,1.6167 ,3.1612 
2009-04-01,0.9643 ,1.6269 ,3.1618 
2009-04-02,0.9479 ,1.6076 ,3.1714 
2009-04-03,0.9638 ,1.6297 ,3.1805 
2009-04-07,0.9994 ,1.6697 ,3.1805 
2009-04-08,1.0052 ,1.6785 ,3.1869 
2009-04-09,0.9957 ,1.6850 ,3.1949 
2009-04-10,0.9837 ,1.6914 ,3.1954 
2009-04-13,0.9712 ,1.7822 ,3.1953 
2009-04-14,0.9680 ,1.7358 ,3.2044 
2009-04-15,0.9921 ,1.8058 ,3.2114 
2009-04-16,0.9827 ,1.8058 ,3.1841 
2009-04-17,1.0078 ,1.8000 ,3.1634 
2009-04-20,0.9941 ,1.7900 ,3.1412 
2009-04-21,0.9989 ,1.7900 ,3.1616 
2009-04-22,0.9892 ,1.8000 ,3.1609 
2009-04-23,1.0032 ,1.7967 ,3.1618 
2009-04-24,1.0326 ,1.7867 ,3.1571 
2009-04-27,1.0053 ,1.7802 ,3.1579 
2009-04-28,0.9958 ,1.7645 ,3.1532 
2009-04-29,1.0011 ,1.7750 ,3.1286 
2009-04-30,1.0006 ,1.7743 ,3.1072 
2009-05-04,1.0114 ,1.7768 ,3.1092 
2009-05-05,0.9904 ,1.7782 ,3.1036 
2009-05-06,1.0009 ,1.7795 ,3.0795 
2009-05-07,1.0003 ,1.7810 ,3.0739 
2009-05-08,0.9856 ,1.7757 ,3.0701 
2009-05-11,0.9696 ,1.7550 ,3.0698 
2009-05-12,0.9466 ,1.7500 ,3.0662 
2009-05-13,0.9449 ,1.7233 ,3.0365 
2009-05-14,0.9395 ,1.7084 ,3.0318 
2009-05-15,0.9431 ,1.6984 ,3.0321 
2009-05-18,0.8882 ,1.6900 ,3.0277 
2009-05-19,0.9023 ,1.6637 ,3.0384 
2009-05-20,0.8900 ,1.5944 ,3.0386 
2009-05-21,0.8961 ,1.5971 ,3.0388 
2009-05-22,0.9369 ,1.6012 ,3.0434 
2009-05-25,0.9349 ,1.6041 ,3.0441 
2009-05-26,0.9296 ,1.6015 ,3.0546 
2009-05-27,0.9454 ,1.5967 ,3.0390 
2009-05-31,0.9605 ,1.6050 ,3.0409 
2009-06-01,0.9566 ,1.6382 ,3.0615 
2009-06-02,0.9300 ,1.6507 ,3.0515 
2009-06-03,0.9329 ,1.6624 ,3.0650 
2009-06-04,0.9518 ,1.6651 ,3.1349 
2009-06-05,0.9835 ,1.6656 ,3.1474 
2009-06-08,0.9970 ,1.6793 ,3.1543 
2009-06-09,0.9999 ,1.6861 ,3.1481 
2009-06-10,1.0097 ,1.6823 ,3.1660 
2009-06-11,0.9938 ,1.7050 ,3.1700 
2009-06-12,0.9984 ,1.7113 ,3.1868 
2009-06-15,0.9953 ,1.7215 ,3.1947 
2009-06-16,1.0033 ,1.7229 ,3.1476 
2009-06-17,0.9960 ,1.7191 ,3.1332 
2009-06-18,1.0084 ,1.7154 ,3.1536 
2009-06-19,1.0095 ,1.7648 ,3.1543 
2009-06-22,1.0027 ,1.7860 ,3.1876 
2009-06-23,1.0029 ,1.7744 ,3.2325 
2009-06-24,1.0044 ,1.7806 ,3.2397 
2009-06-25,0.9754 ,1.7880 ,3.2525 
2009-06-26,0.9798 ,1.7898 ,3.2628 
2009-06-29,0.9807 ,1.8001 ,3.2456 
2009-06-30,0.9810 ,1.8022 ,3.2403 
2009-07-01,0.9810 ,1.8052 ,3.2300 
2009-07-02,0.9850 ,1.8117 ,3.2277 
2009-07-03,0.9905 ,1.8186 ,3.2534 
2009-07-06,1.0158 ,1.8831 ,3.2702 
2009-07-07,1.0497 ,1.9159 ,3.2706 
2009-07-08,1.1009 ,1.9862 ,3.2709 
2009-07-09,1.1500 ,2.1618 ,3.3068 
2009-07-10,1.3500 ,2.1958 ,3.3056 
2009-07-13,1.3300 ,2.2071 ,3.3060 
2009-07-14,1.2736 ,2.2239 ,3.3322 
2009-07-15,1.3699 ,2.2695 ,3.3816 
2009-07-16,1.5000 ,2.4000 ,3.4421 
2009-07-17,1.6500 ,2.5250 ,3.4510 
2009-07-20,1.6559 ,2.5292 ,3.4780 
2009-07-21,1.6562 ,2.5008 ,3.4697 
2009-07-22,1.6663 ,2.4410 ,3.4522 
2009-07-23,1.6472 ,2.4557 ,3.4511 
2009-07-24,1.6693 ,2.4556 ,3.4588 
2009-07-27,1.6599 ,2.4627 ,3.5091 
2009-07-28,1.6372 ,2.4578 ,3.4866 
2009-07-29,1.6572 ,2.4292 ,3.5020 
2009-07-30,1.6523 ,2.4148 ,3.4905 
2009-07-31,1.6408 ,2.4311 ,3.5030 
2009-08-03,1.6265 ,2.4357 ,3.5034 
2009-08-04,1.6353 ,2.4424 ,3.5150 
2009-08-05,1.6243 ,2.4440 ,3.5165 
2009-08-06,1.6185 ,2.4455 ,3.5167 
2009-08-07,1.6585 ,2.4457 ,3.5168 
2009-08-10,1.6471 ,2.4481 ,3.5177 
2009-08-11,1.6264 ,2.4533 ,3.5180 
2009-08-12,1.5951 ,2.4550 ,3.5209 
2009-08-13,1.5889 ,2.4255 ,3.5187 
2009-08-14,1.6004 ,2.4337 ,3.5180 
2009-08-17,1.6043 ,2.4362 ,3.5231 
2009-08-18,1.6049 ,2.4372 ,3.5242 
2009-08-19,1.6029 ,2.4393 ,3.5255 
2009-08-20,1.6039 ,2.3988 ,3.5162 
2009-08-21,1.6086 ,2.3954 ,3.5276 
2009-08-24,1.6044 ,2.3996 ,3.4886 
2009-08-25,1.5955 ,2.4035 ,3.4966 
2009-08-26,1.5970 ,2.4028 ,3.4850 
2009-08-27,1.5980 ,2.3820 ,3.4847 
2009-08-28,1.6105 ,2.3663 ,3.4800 
2009-08-31,1.6023 ,2.3391 ,3.4805 
2009-09-01,1.6274 ,2.3562 ,3.4810 
2009-09-02,1.5262 ,2.2952 ,3.4982 
2009-09-03,1.5312 ,2.2903 ,3.4862 
2009-09-04,1.5393 ,2.2852 ,3.4698 
2009-09-07,1.5304 ,2.2806 ,3.4317 
2009-09-08,1.5320 ,2.2730 ,3.4268 
2009-09-09,1.5321 ,2.2430 ,3.4323 
2009-09-10,1.5039 ,2.2639 ,3.4510 
2009-09-11,1.5054 ,2.2764 ,3.4652 
2009-09-14,1.5088 ,2.2774 ,3.4631 
2009-09-15,1.5075 ,2.2774 ,3.4581 
2009-09-16,1.5090 ,2.2712 ,3.4535 
2009-09-17,1.5106 ,2.2936 ,3.4636 
2009-09-18,1.5144 ,2.2994 ,3.4741 
2009-09-21,1.5098 ,2.3154 ,3.5132 
2009-09-22,1.5104 ,2.3520 ,3.5212 
2009-09-23,1.5116 ,2.3536 ,3.5126 
2009-09-24,1.5069 ,2.3236 ,3.5096 
2009-09-25,1.4794 ,2.3084 ,3.5101 
2009-09-27,1.4862 ,2.3113 ,3.5103 
2009-09-28,1.4609 ,2.3122 ,3.4917 
2009-09-29,1.4682 ,2.3135 ,3.5000 
2009-09-30,1.4455 ,2.3149 ,3.5132 
2009-10-09,1.5013 ,2.3995 ,3.5542 
2009-10-10,1.5119 ,2.4046 ,3.5541 
2009-10-12,1.5118 ,2.4294 ,3.6043 
2009-10-13,1.5134 ,2.4923 ,3.6305 
2009-10-14,1.5118 ,2.5355 ,3.6787 
2009-10-15,1.5301 ,2.5157 ,3.7000 
2009-10-16,1.5140 ,2.5168 ,3.7058 
2009-10-19,1.5116 ,2.5108 ,3.6789 
2009-10-20,1.4973 ,2.4871 ,3.6773 
2009-10-21,1.5027 ,2.4919 ,3.6933 
2009-10-22,1.5081 ,2.5094 ,3.6587 
2009-10-23,1.5135 ,2.5175 ,3.6920 
2009-10-26,1.5171 ,2.5313 ,3.6925 
2009-10-27,1.5184 ,2.5305 ,3.6905 
2009-10-28,1.5196 ,2.4985 ,3.6855 
2009-10-29,1.5206 ,2.5017 ,3.6818 
2009-10-30,1.5171 ,2.4817 ,3.6886 
2009-11-02,1.5301 ,2.5013 ,3.6920 
2009-11-03,1.5288 ,2.4936 ,3.6944 
2009-11-04,1.5275 ,2.5209 ,3.7038 
2009-11-05,1.5289 ,2.5537 ,3.7247 
2009-11-06,1.5302 ,2.5472 ,3.7303 
2009-11-09,1.5186 ,2.5550 ,3.7313 
2009-11-10,1.5086 ,2.5658 ,3.7281 
2009-11-11,1.4936 ,2.5707 ,3.6988 
2009-11-12,1.4854 ,2.5551 ,3.6918 
2009-11-13,1.4866 ,2.5517 ,3.6921 
2009-11-16,1.4941 ,2.5533 ,3.6927 
2009-11-17,1.4888 ,2.5398 ,3.6956 
2009-11-18,1.5206 ,2.4850 ,3.6885 
2009-11-19,1.5220 ,2.4567 ,3.6866 
2009-11-20,1.5271 ,2.4300 ,3.6648 
2009-11-23,1.5001 ,2.4026 ,3.6703 
2009-11-24,1.4893 ,2.4046 ,3.6504 
2009-11-25,1.4941 ,2.4300 ,3.6510 
2009-11-26,1.4951 ,2.4303 ,3.6459 
2009-11-27,1.4920 ,2.3759 ,3.5759 
2009-11-30,1.4821 ,2.3645 ,3.5569 
2009-12-01,1.4841 ,2.4122 ,3.5723 
2009-12-02,1.4860 ,2.4137 ,3.5725 
2009-12-03,1.4800 ,2.3981 ,3.5929 
2009-12-04,1.4780 ,2.3996 ,3.5983 
2009-12-07,1.4793 ,2.3998 ,3.6200 
2009-12-08,1.4844 ,2.4012 ,3.6292 
2009-12-09,1.4850 ,2.4020 ,3.6251 
2009-12-10,1.4855 ,2.4035 ,3.6258 
2009-12-11,1.4948 ,2.4043 ,3.6257 
2009-12-14,1.4882 ,2.4140 ,3.6348 
2009-12-15,1.4863 ,2.4156 ,3.6314 
2009-12-16,1.4859 ,2.4175 ,3.6339 
2009-12-17,1.4897 ,2.4140 ,3.6365 
2009-12-18,1.4907 ,2.4188 ,3.6393 
2009-12-21,1.4853 ,2.4214 ,3.6508 
2009-12-22,1.4868 ,2.4205 ,3.6507 
2009-12-23,1.4855 ,2.4221 ,3.6589 
2009-12-24,1.4890 ,2.4228 ,3.6565 
2009-12-25,1.5000 ,2.4242 ,3.6543 
2009-12-28,1.4986 ,2.4340 ,3.6500 
2009-12-29,1.5012 ,2.4345 ,3.6426 
2009-12-30,1.5013 ,2.4356 ,3.6429 
2009-12-31,1.4953 ,2.4374 ,3.6422 
2010-01-04,1.5000 ,2.4374 ,3.6603 
2010-01-05,1.5098 ,2.4591 ,3.6606 
2010-01-06,1.5238 ,2.4360 ,3.6425 
2010-01-07,1.5489 ,2.4542 ,3.6543 
2010-01-08,1.5411 ,2.4692 ,3.6614 
2010-01-11,1.5330 ,2.4897 ,3.6696 
2010-01-12,1.5589 ,2.5257 ,3.6694 
2010-01-13,1.6139 ,2.5775 ,3.7053 
2010-01-14,1.6039 ,2.5410 ,3.6868 
2010-01-15,1.6019 ,2.5570 ,3.6871 
2010-01-18,1.6069 ,2.5365 ,3.6852 
2010-01-19,1.5968 ,2.5565 ,3.6559 
2010-01-20,1.5651 ,2.5473 ,3.6400 
2010-01-21,1.5994 ,2.5531 ,3.6558 
2010-01-22,1.6066 ,2.5481 ,3.6300 
2010-01-25,1.6147 ,2.5543 ,3.6000 
2010-01-26,1.6346 ,2.5317 ,3.5838 
2010-01-27,1.6346 ,2.5057 ,3.5648 
2010-01-28,1.6446 ,2.5092 ,3.5879 
2010-01-29,1.6529 ,2.5063 ,3.5800 
2010-02-01,1.6445 ,2.5060 ,3.5406 
2010-02-02,1.6446 ,2.5053 ,3.4956 
2010-02-03,1.6446 ,2.5096 ,3.4648 
2010-02-04,1.6447 ,2.5120 ,3.5006 
2010-02-05,1.6532 ,2.5014 ,3.4733 
2010-02-08,1.6447 ,2.4922 ,3.4706 
2010-02-09,1.6448 ,2.4983 ,3.4743 
2010-02-10,1.6447 ,2.4927 ,3.4615 
2010-02-11,1.6547 ,2.4910 ,3.4516 
2010-02-12,1.6600 ,2.4934 ,3.4570 
2010-02-20,1.6793 ,2.5219 ,3.4889 
2010-02-21,1.6793 ,2.5186 ,3.4841 
2010-02-22,1.6800 ,2.5202 ,3.5149 
2010-02-23,1.6801 ,2.5237 ,3.5100 
2010-02-24,1.6801 ,2.5228 ,3.4646 
2010-02-25,1.6801 ,2.5173 ,3.4448 
2010-02-26,1.6294 ,2.4566 ,3.3753 
2010-03-01,1.6094 ,2.4088 ,3.3613 
2010-03-02,1.5396 ,2.3982 ,3.3414 
2010-03-03,1.5000 ,2.3736 ,3.3169 
2010-03-04,1.5100 ,2.4037 ,3.3518 
2010-03-05,1.5203 ,2.3836 ,3.3537 
2010-03-08,1.5105 ,2.3675 ,3.3602 
2010-03-09,1.5106 ,2.3638 ,3.3817 
2010-03-10,1.5364 ,2.3817 ,3.4030 
2010-03-11,1.5274 ,2.3843 ,3.4559 
2010-03-12,1.5378 ,2.3922 ,3.4526 
2010-03-15,1.5280 ,2.3620 ,3.4484 
2010-03-16,1.5281 ,2.3300 ,3.4331 
2010-03-17,1.5281 ,2.3121 ,3.3829 
2010-03-18,1.5181 ,2.3100 ,3.3639 
2010-03-19,1.5185 ,2.3139 ,3.3805 
2010-03-22,1.5083 ,2.3148 ,3.4216 
2010-03-23,1.5175 ,2.3133 ,3.4062 
2010-03-24,1.5176 ,2.3138 ,3.3961 
2010-03-25,1.5076 ,2.2863 ,3.4168 
2010-03-26,1.5181 ,2.2821 ,3.4582 
2010-03-29,1.5076 ,2.2848 ,3.4784 
2010-03-30,1.5301 ,2.3263 ,3.4959 
2010-03-31,1.5501 ,2.3318 ,3.4818 
2010-04-01,1.5782 ,2.3365 ,3.4742 
2010-04-02,1.5947 ,2.3359 ,3.4800 
2010-04-06,1.6000 ,2.3338 ,3.5021 
2010-04-07,1.6200 ,2.3989 ,3.5182 
2010-04-08,1.6400 ,2.4384 ,3.5549 
2010-04-09,1.6709 ,2.4494 ,3.5468 
2010-04-12,1.6600 ,2.4342 ,3.5343 
2010-04-13,1.6551 ,2.4189 ,3.5031 
